timestamp,dissolved_co2,tds_voltage,turbidity_voltage,tds_ppm,turbidity_ntu,DO_mg_L
2026-03-28 14:04:22.533395+00:00,1060,1.5039342796324402,2.1697688449762293,582.2971659142103,2831.8360182657325,7.0560650967865755
2026-03-28 14:08:22.894479+00:00,1072,1.5031119864823284,2.226952721687324,581.8889682300614,2878.5102507890188,6.949433553809584
2026-03-28 14:12:22.885629+00:00,1105,1.5026423343253166,2.176736975345976,581.6559313250564,2837.915536966312,6.978968588234411
2026-03-28 14:16:24.264607+00:00,1094,1.5021973910974435,2.123272633585414,581.4352250720933,2788.484051450241,7.030812126983154
2026-03-28 14:20:22.901429+00:00,1107,1.5011505068439337,2.2479365032976744,580.9162062357638,2893.799749875936,6.829158780576337
2026-03-28 14:24:22.796295+00:00,1109,1.504093496144308,2.175614338032264,582.3762302275611,2836.9434165897746,6.8901537906689905
2026-03-28 14:28:22.464046+00:00,1120,1.5000107666745246,2.1644024020160684,580.3515816502772,2827.07976919845,6.873743235705729
2026-03-28 14:32:22.914461+00:00,1112,1.502168205163002,2.3019288472808954,581.4207502935186,2928.6048810766824,6.681670878188805
2026-03-28 14:36:22.490329+00:00,1107,1.5028047664684732,2.262034214267984,581.7365199748306,2903.5177081751845,6.69246533559503
2026-03-28 14:40:22.794056+00:00,1087,1.5036344634645329,2.207484026353676,582.1483059284607,2863.442316440637,6.730054022719613
2026-03-28 14:44:22.887739+00:00,1095,1.5047116639301512,2.103413158792443,582.6832854213595,2768.4910963962657,6.850482697942409
2026-03-28 14:48:25.726090+00:00,1084,1.5037846936294545,2.235374295037597,582.2228919476718,2884.765027514214,6.634768523461745
2026-03-28 14:52:22.904778+00:00,1094,1.5022378858000986,2.1834446273642523,581.4553089271614,2843.6650178797227,6.668028754424491
2026-03-28 14:56:23.720659+00:00,1095,1.503456444276212,2.149579457677302,582.0599333703699,2813.6069768299903,6.685139451723654
2026-03-28 15:00:22.577526+00:00,1107,1.501063725333227,2.071240606322547,580.8731991258371,2734.2267514333316,6.7793990473197425
2026-03-28 15:04:22.851306+00:00,1129,1.5042885028007065,2.28869372655117,582.4730792968959,2920.6774875559595,6.444297920911797
2026-03-28 15:08:22.770987+00:00,1140,1.502379714926508,2.0997214265705537,581.5256553254569,2764.677138264992,6.661802985271708
2026-03-28 15:12:23.417160+00:00,1152,1.5017538625272608,2.2637839691384323,581.2152885916962,2904.6927968405153,6.403128812832469
2026-03-28 15:16:22.386531+00:00,1159,1.5017903705780942,2.184724478826396,581.2333896000368,2844.7505921562015,6.4668478207973275
2026-03-28 15:31:28.303520+00:00,1146,1.5024642260975962,2.1097406385823794,581.5675756649524,2774.9570371704576,6.4637689287763
2026-03-28 15:35:24.204395+00:00,1185,1.5020613181553717,2.2076071437793967,581.3677421411214,2863.5402725861977,6.282588476459404
2026-03-28 15:39:24.268254+00:00,1198,1.5052753424223766,2.1207969159115057,582.9633901764448,2786.039912850699,6.373346253296403
2026-03-28 15:43:39.070339+00:00,1209,1.501660415169602,2.1172659136517313,581.1689586772367,2782.5301869778114,6.345538974256225
2026-03-28 15:47:26.027416+00:00,1220,1.5025561371280574,2.159498001849432,581.6131693810541,2822.676588981304,6.247571884732872
2026-03-28 15:51:25.624535+00:00,1232,1.5025454378194305,2.145428975710235,581.6078616934419,2809.7463124298392,6.234794543813121
2026-03-28 15:55:24.255922+00:00,1243,1.502540471012798,2.109181031277343,581.6053977852478,2774.3888006306324,6.258314440809091
2026-03-28 15:59:24.183781+00:00,1243,1.5025677240271287,2.169127642414225,581.618917427042,2831.271118567817,6.135660534250412
2026-03-28 16:03:23.965688+00:00,1243,1.5019181976915006,2.1939847640230696,581.2967710182071,2852.4958406545584,6.070406572556326
2026-03-28 16:07:24.272210+00:00,1243,1.50179074944548,2.2236206987549063,581.2335774481861,2875.9916494925174,6.001579804432931
2026-03-28 16:11:24.122022+00:00,1254,1.501451013958958,2.107544045323047,581.0651513826234,2772.722543363514,6.134584550894005
2026-03-28 16:15:28.995481+00:00,1254,1.5006945695253289,2.1444063179592896,580.6902822201291,2808.7891369508643,6.045732010898812
2026-03-28 16:19:24.159911+00:00,1273,1.5027347257374772,2.0804279749012506,581.7017690352925,2744.248062250027,6.115167735379548
2026-03-28 16:23:26.925761+00:00,1278,1.5036511952023515,2.233382415559176,582.1566124870365,2883.299990235392,5.860016003851977
2026-03-28 16:27:25.450014+00:00,1289,1.5018130378115475,2.2312500503322483,581.2446284425853,2881.7217717474477,5.829967347360556
2026-03-28 16:31:24.499468+00:00,1289,1.5017892066740655,2.134088687443038,581.2328125192204,2799.0010671167765,5.932586522658104
2026-03-28 16:35:29.424530+00:00,1301,1.5020745835889557,2.246508257177101,581.3743206132601,2892.790373935558,5.749295627872901
2026-03-28 16:39:24.573777+00:00,1301,1.5018964274593585,2.1200437049528533,581.2859761320318,2785.2935846069586,5.892047765982758
2026-03-28 16:43:24.154062+00:00,1323,1.5007205190903674,2.1128132455456012,580.7031387081943,2778.064520152996,5.869608907744696
2026-03-28 16:47:24.465475+00:00,1323,1.504077037113102,2.1170099336691677,582.3680565354459,2782.2746633203533,5.833091474537723
2026-03-28 16:51:24.069258+00:00,1346,1.5029605906345624,2.15015410001348,581.8138387312925,2814.1384511845326,5.747962826223212
2026-03-28 16:55:26.120493+00:00,1357,1.5015746601996645,2.167959046024151,581.1264451951877,2830.239215147886,5.690627127489778
2026-03-28 16:59:24.446284+00:00,1369,1.502780225529386,2.1296345403438304,581.7243437140435,2794.7018152296714,5.716326404952742
2026-03-28 17:03:24.131392+00:00,1370,1.5018924191379015,2.181186561894127,581.2839886022143,2841.740768515506,5.611536863813845
2026-03-28 17:07:24.277129+00:00,1380,1.5021595761995101,2.177859755794078,581.4164708111734,2838.8849566336376,5.585490834143206
2026-03-28 17:11:24.153558+00:00,1380,1.5028452973081865,2.242351314347724,581.7566302590667,2889.826549620352,5.475056475671014
2026-03-28 17:15:24.154448+00:00,1391,1.5035471255507786,2.10586399389307,582.1049481376183,2771.0062067995614,5.6357305576495715
2026-03-28 17:19:23.708461+00:00,1403,1.5042220539396884,2.2016009260075293,582.4400763274855,2858.721944873201,5.464387460768826
2026-03-28 17:23:24.118003+00:00,1403,1.5044384040273395,2.144944556368293,582.5475359334149,2809.293203292442,5.516057286067407
2026-03-28 17:27:24.105901+00:00,1414,1.5020902023198297,2.1950408950051403,581.3820661889058,2853.3669751413554,5.415581150771056
2026-03-28 17:31:25.723960+00:00,1414,1.5017842884021488,2.182136509673014,581.2303739724908,2842.5516751269342,5.405695208000258
2026-03-28 17:35:23.724993+00:00,1414,1.5024986929953488,2.024094358322453,581.5846730960625,2679.8253226465476,5.640330065829597
2026-03-28 17:39:23.946665+00:00,1425,1.5025284139334847,2.172537458569353,581.5994166060761,2834.2645907858205,5.363235407846715
2026-03-28 17:43:23.932787+00:00,1425,1.5014886001518448,2.064757449831728,581.0837830209975,2727.0412890061816,5.50920875430079
2026-03-28 17:47:24.007954+00:00,1437,1.501620400121807,2.183941111247311,581.1491206887652,2844.0865729208,5.292641577031722
2026-03-28 17:51:24.267146+00:00,1447,1.5033362441084075,2.1674791821123844,582.0002696189383,2829.8145955645505,5.2878931289418665
2026-03-28 17:55:23.986572+00:00,1448,1.504325864585813,2.1353174778257853,582.4916363413633,2800.179301785298,5.309856853163293
2026-03-28 17:59:23.542335+00:00,1448,1.5020793340308425,2.1861825040539062,581.376676423603,2845.9828214971567,5.2110415419889735
2026-03-28 18:03:24.449499+00:00,1459,1.5015690538209825,2.1743137565310495,581.1236658915631,2835.8136787425265,5.200480779723418
2026-03-28 18:07:23.856156+00:00,1466,1.5020020903749554,2.2173887217057793,581.3383711849535,2871.2142592280898,5.117744925669006
2026-03-28 18:11:24.331659+00:00,1474,1.5011435500266255,2.066344564581317,580.9127584861583,2728.8090385277437,5.321046216745837
2026-03-28 18:15:24.404218+00:00,1471,1.5020058828063467,2.1903187898694143,581.3402518089671,2849.452619101018,5.103839376194051
2026-03-28 18:19:23.669631+00:00,1482,1.5028359339409825,2.1040934652332672,581.7519843641999,2769.1905939949966,5.207377013589317
2026-03-28 18:23:24.018605+00:00,1494,1.5022271135464014,2.142177852352871,581.4499662376961,2806.6952459409504,5.121748235164403
2026-03-28 18:27:23.627825+00:00,1482,1.5038019957363027,2.123514851284069,582.2314825700413,2788.722441940178,5.130210877950772
2026-03-28 18:31:23.990445+00:00,1493,1.502497400454654,2.1339273859594314,581.5840319190997,2798.846150786054,5.0895520845945414
2026-03-28 18:35:23.691382+00:00,1517,1.502889566391146,2.1654443662433085,581.7785960052701,2828.008304867363,5.016224979365717
2026-03-28 18:39:24.202049+00:00,1517,1.5021296592605142,2.127714815781,581.4016338850548,2792.835140755067,5.0512514686799115
2026-03-28 18:43:24.194365+00:00,1516,1.5038829709221335,2.0567820441019156,582.2716887179686,2718.072728722793,5.150520962028011
2026-03-28 18:47:23.538350+00:00,1528,1.5008334207775518,2.262400186100588,580.7590775776887,2903.764052488448,4.828991141460238
2026-03-28 18:51:24.141123+00:00,1539,1.5019320501679798,2.1459458343631357,581.3036399280373,2810.229184350872,4.957008490329549
2026-03-28 18:55:23.559676+00:00,1530,1.500884119672449,2.123946016351076,580.7841985515682,2789.1464690021967,4.972723168185717
2026-03-28 18:59:23.727688+00:00,1539,1.5032803237910772,2.1973247287876156,581.9725141569586,2855.242216341071,4.845310012098219
2026-03-28 19:03:23.564326+00:00,1551,1.50330549616452,2.118405667852693,581.985008066198,2783.666127059819,4.939116179221144
2026-03-28 19:07:23.836558+00:00,1559,1.5016625675974193,2.103644515786106,581.170025787422,2768.7290962464413,4.943049709976991
2026-03-28 19:11:23.871493+00:00,1562,1.5042676705437181,2.2424457272016114,582.4627324337398,2889.8942939958997,4.729542600596593
2026-03-28 19:15:23.822874+00:00,1573,1.5019177329429891,2.1187918394801644,581.2965405684597,2784.0503461698627,4.879968161227115
2026-03-28 19:19:23.411893+00:00,1573,1.500610977715127,2.2371280622270877,580.6488689577525,2886.047572119489,4.698750762358663
2026-03-28 19:23:23.681997+00:00,1585,1.501930236800972,2.2703878937695996,581.3027407453751,2909.0660071612756,4.642718461022385
2026-03-28 19:27:23.798186+00:00,1585,1.502696429532665,2.059634295316698,581.6827689640392,2721.296534526822,4.928319146197315
2026-03-28 19:31:23.841663+00:00,1596,1.5019799289813272,2.042979322784878,581.3273816987642,2702.214404496528,4.9411024066789375
2026-03-28 19:35:23.397053+00:00,1607,1.5049766913385605,2.131224197164769,582.8149698977254,2796.2412927375344,4.772503535231191
2026-03-28 19:39:23.844190+00:00,1607,1.5032814715143874,2.2016375325335025,581.9730838064943,2858.751556317832,4.65712912640239
2026-03-28 19:43:23.424025+00:00,1619,1.5043295584017293,2.092054753406143,582.4934710311932,2756.6590710484497,4.804631234646413
2026-03-28 19:47:23.835818+00:00,1619,1.5039121766849548,2.101633599161502,582.2861906459016,2766.656431611571,4.774662614567063
2026-03-28 19:51:23.641756+00:00,1619,1.5002233400394462,2.0491791927852363,580.4568560226381,2709.3904167437786,4.853334782267896
2026-03-28 19:55:23.753722+00:00,1630,1.5017902161107999,2.2110981020185383,581.2333130128428,2866.303654534372,4.586073757860345
2026-03-28 19:59:23.814221+00:00,1630,1.4989666665241912,2.0848237681429005,579.8347297132968,2748.975966230103,4.762313667393759
2026-03-28 20:03:23.958245+00:00,1641,1.5014625751147896,2.0765509625365888,581.0708822456517,2740.0421986008196,4.762711136916336
2026-03-28 20:07:23.352823+00:00,1653,1.5035738578854787,2.189069674009679,582.1182187832067,2848.4088164616096,4.574832507207896
2026-03-28 20:11:23.623322+00:00,1653,1.501221441542427,2.1766766346053363,580.9513619252737,2837.8633581923386,4.580914183300784
2026-03-28 20:15:23.432688+00:00,1653,1.5014669120519806,2.1411159894469467,581.0730320765956,2805.6935932318747,4.622279747713039
2026-03-28 20:19:23.759402+00:00,1664,1.5026200244573953,2.0711077901923884,581.6448632789787,2734.0804926032442,4.725511110829855
2026-03-28 20:23:23.694514+00:00,1664,1.5031712511883553,2.11387333874851,581.9183802284368,2779.131737554275,4.643761118214824
2026-03-28 20:27:24.068133+00:00,1675,1.501796786575997,2.0951813457079957,581.2365707550011,2759.944871539363,4.663748123796174
2026-03-28 20:31:23.431983+00:00,1675,1.5019153632382665,2.117676297375352,581.2953655301276,2782.939532737071,4.6185137414960575
2026-03-28 20:35:23.578867+00:00,1687,1.5031911756822183,2.2022512581869735,581.9282686660533,2859.247558956944,4.485832482554862
2026-03-28 20:39:23.758089+00:00,1687,1.50252341302106,2.162413257773132,581.5969358083014,2825.300408591528,4.533212704911651
2026-03-28 20:43:23.721544+00:00,1698,1.5018744291685453,2.0586200985452887,581.2750683279712,2720.15230984179,4.693534610562305
2026-03-28 20:47:23.270189+00:00,1698,1.5025924944528453,2.0465785445618923,581.6312057319833,2706.390795193728,4.709531688875778
2026-03-28 20:51:23.406249+00:00,1710,1.5023048398264431,2.154324349014565,581.4885168578057,2817.9732551381603,4.522278577953018
2026-03-28 20:55:23.665834+00:00,1710,1.5025175445518828,2.1674577599980633,581.5940246535104,2829.795627639408,4.498220599845879
2026-03-28 20:59:23.730650+00:00,1710,1.5046120412210144,2.0934442153702078,582.6337920627145,2758.1219896361754,4.608950518644285
2026-03-28 21:03:23.232422+00:00,1721,1.5018429812186775,2.0748346191623934,581.259475221444,2738.169517637737,4.634994844513054
2026-03-28 21:07:23.665079+00:00,1721,1.501560270792926,2.0351808806032223,581.1193118190297,2693.065823415518,4.704093045330687
2026-03-28 21:11:23.525075+00:00,1732,1.503903187620993,2.1813313567549866,582.2817271543296,2841.8645007809173,4.459907095490843
2026-03-28 21:15:23.245611+00:00,1744,1.5013589236429847,2.1675218166903685,581.0195038753097,2829.852342722609,4.474633065524646
2026-03-28 21:19:23.688227+00:00,1744,1.5042686551615188,2.164213466076572,582.4632214654932,2826.911140323972,4.477580935474551
2026-03-28 21:23:23.586823+00:00,1750,1.5019708637225775,2.171128387561167,581.3228864285513,2833.030728195553,4.465378825041825
2026-03-28 21:27:23.207616+00:00,1755,1.5022917120056072,2.1076891277760987,581.4820055849333,2772.870462577913,4.560478638907332
2026-03-28 21:31:23.326518+00:00,1755,1.503082752452465,2.1433337189453097,581.8744603587226,2807.7827000672605,4.504209209899044
2026-03-28 21:35:23.392611+00:00,1766,1.5036575147330289,2.1053011612193,582.1597498762283,2770.4298039147216,4.562605989722654
2026-03-28 21:39:23.691608+00:00,1779,1.5033976569037288,2.108615398669923,582.0307524607751,2773.8137327736285,4.5556772052941215
2026-03-28 21:43:23.552804+00:00,1778,1.5019564625181632,2.008237758456736,581.3157452340118,2660.409310998022,4.739705845092936
2026-03-28 21:47:23.142242+00:00,1778,1.5017607678962352,2.1328608342176874,581.2187122982571,2797.82035147643,4.520829245753098
2026-03-28 21:51:23.496440+00:00,1789,1.502617198464394,2.167670167082404,581.6434613008481,2829.9836552058414,4.469647214623431
2026-03-28 21:55:23.407476+00:00,1793,1.5023617342785536,2.1858005237148728,581.5167366469799,2845.6604567472486,4.446836249019069
2026-03-28 21:59:23.187887+00:00,1801,1.5014292751271074,2.076900356026915,581.0543755721933,2740.422608849316,4.618225421938519
2026-03-28 22:03:23.612499+00:00,1801,1.5026928993915365,2.2378922076626324,581.6810175644903,2886.6042423567023,4.387429087415544
2026-03-28 22:07:23.095173+00:00,1816,1.5033930834669427,2.2200219794751925,582.0284823457225,2873.2435136293498,4.410865706381825
2026-03-28 22:11:23.546944+00:00,1812,1.502400153530023,2.0959030727727863,581.5357933234134,2760.7002375935717,4.597887525057945
2026-03-28 22:15:23.369362+00:00,1835,1.5040774419834895,2.103285906791073,582.3682575963307,2768.360139533437,4.587101494294621
2026-03-28 22:19:23.515633+00:00,1835,1.5026933929043798,2.1898284001613586,581.6812624094484,2849.0432500660636,4.463775644033813
2026-03-28 22:23:23.477747+00:00,1838,1.502014533843557,2.1394329289148524,581.3445417794725,2804.1007902006204,4.542403252397095
2026-03-28 22:27:23.182965+00:00,1835,1.5023223373308312,2.11556768397249,581.4971955442516,2780.83224050007,4.587846554030085
2026-03-28 22:31:23.197497+00:00,1846,1.5015306083901818,2.1111271226665522,581.1046072634127,2776.3618779715607,4.600961603032574
2026-03-28 22:35:23.297545+00:00,1846,1.5009659339851071,2.132140180805967,580.8247388828603,2797.1257908616835,4.576104556545605
2026-03-28 22:39:23.383000+00:00,1868,1.5027761673958822,2.221824142676885,581.7223302458772,2874.6233499853843,4.456414976231684
2026-03-28 22:43:23.916890+00:00,1846,1.5011813644996093,2.1210567273028254,580.9314992736204,2786.29705524588,4.612146450429652
2026-03-28 22:47:23.143817+00:00,1869,1.5017763359914589,2.1418640092344807,581.2264310757761,2806.399461513054,4.585593637431889
2026-03-28 22:51:23.603310+00:00,1881,1.5021003572394016,2.209268756015078,581.3871022193146,2864.858981629921,4.499958308369375
2026-03-28 22:55:23.549827+00:00,1881,1.5026707223880749,2.2366771750564842,581.6700150451383,2885.71849274379,4.4775503527586435
2026-03-28 22:59:23.578883+00:00,1892,1.5027632806022588,2.134730930438066,581.7159364208455,2799.6173085831124,4.625555310348075
2026-03-28 23:03:23.203464+00:00,1904,1.5022763316804573,2.116186689343216,581.4743771673183,2781.4518911220785,4.66465145785283
2026-03-28 23:07:23.144441+00:00,1904,1.499895159406901,2.171963942590106,580.2943350937813,2833.762924527058,4.593197592062198
2026-03-28 23:11:23.381469+00:00,1904,1.5019663700220989,2.192593594184878,581.3206581079818,2851.344539648292,4.578082057290763
2026-03-28 23:15:23.410450+00:00,1915,1.5012852736692628,2.1007310659985245,580.9829990189187,2765.723238829214,4.727322521731028
2026-03-28 23:19:23.316164+00:00,1915,1.5020840301329437,2.307740518447787,581.3790052937495,2931.961856018592,4.4741819727132395
2026-03-28 23:23:23.120742+00:00,1926,1.503409050832299,2.1204614344595902,582.0364080921667,2785.7076539852187,4.721888009832413
2026-03-28 23:42:51.011608+00:00,1911,1.503195013564225,2.21620725045294,581.9301734055783,2870.298738249732,4.664701633911268
2026-03-28 23:46:50.719702+00:00,1959,1.5024959160131857,2.1189003877003336,581.5832955486666,2784.1582853942073,4.811502063891958
2026-03-28 23:50:50.412713+00:00,1990,1.5028408085069416,2.21813731908273,581.7544030117937,2871.7927278378156,4.6825599991954165
2026-03-28 23:54:50.605412+00:00,2031,1.5004502650253198,2.2834528429801915,580.569255045729,2917.4298850426712,4.619708211249854
2026-03-28 23:58:50.695666+00:00,2087,1.5024727342500488,2.1407351676449964,581.5717961270418,2805.3337493935705,4.808081689940964
2026-03-29 00:02:50.702263+00:00,2105,1.5029909241866062,2.0633143502562885,581.8288909832888,2725.4290461031424,4.952289314648808
2026-03-29 00:06:50.797970+00:00,2096,1.5013968552073895,2.2020909662859705,581.0383055126208,2859.118095200337,4.758593317347407
2026-03-29 00:10:50.612969+00:00,2087,1.502732967688547,2.1728849653513973,581.7008967953352,2834.568203540108,4.819742071596114
2026-03-29 00:14:50.676115+00:00,2068,1.501792842751809,2.0718267612334627,581.2346153418475,2734.8717605887714,5.004015105095945
2026-03-29 00:18:50.387164+00:00,2078,1.5034533702450414,2.2740360990238013,582.0584074513977,2911.439994129514,4.73906029362383
2026-03-29 00:22:50.607278+00:00,2078,1.5035858678877674,2.144595914919981,582.1241809498962,2808.966770703243,4.925042109231892
2026-03-29 00:26:50.260465+00:00,2087,1.5016171032294265,2.1008192529379217,581.1474862354667,2765.8145019956182,5.014353531717282
2026-03-29 00:30:50.514794+00:00,2096,1.5040175011048864,2.2839139257869587,582.3384912404979,2917.718072066262,4.790446030432009
2026-03-29 00:34:50.494939+00:00,2096,1.5020371211968258,2.1900378122183133,581.3557427639264,2849.2181296341487,4.922988275628996
2026-03-29 00:38:50.237393+00:00,2105,1.5047428460947843,2.207437509394185,582.6987776765909,2863.4052972250265,4.921271596778537
2026-03-29 00:42:50.583571+00:00,2102,1.501682013152483,2.207636073254047,581.1796663921972,2863.5632848694886,4.944744333315723
2026-03-29 00:46:50.367113+00:00,2105,1.502351820860612,2.3063566517320693,581.5118194866761,2931.1693632516526,4.859010438557219
2026-03-29 00:50:50.490475+00:00,2105,1.5025346441008578,2.1911554122061396,581.6025072112498,2850.1497734020504,5.013163352517256
2026-03-29 00:54:50.862825+00:00,2105,1.501381432431257,2.1152217726684115,581.0306608051135,2780.4855946558355,5.14941132636665
2026-03-29 00:58:50.785341+00:00,2105,1.5002155694313284,2.0202076321404183,580.453007449324,2675.1182482957383,5.343408376145745
2026-03-29 01:02:51.118768+00:00,2105,1.501330202484655,2.151371761170201,581.0052679142601,2815.262194653901,5.1430067149759955
2026-03-29 01:06:50.590048+00:00,2105,1.5035890204306188,2.2798482214172657,582.1257459858414,2915.16049645588,5.007642502620174
2026-03-29 01:10:50.752679+00:00,2105,1.501902923008683,2.145834006678522,581.2891969678151,2810.1247607922305,5.202096204763162
2026-03-29 10:48:48.719956+00:00,1624,1.5024013963518612,2.216787919598506,581.5364097951006,2870.749089103094,7.924371265190503
2026-03-31 11:06:15.450852+00:00,967,1.5046078082045913,2.3373057933285537,582.6316891424416,2947.867681571458,7.871696111110133
2026-03-31 11:10:15.536495+00:00,1200,1.5033783604358555,2.2815729487584164,582.021174329597,2916.249978640336,7.8656379570655615
2026-03-31 11:14:15.251754+00:00,1176,1.5036272671268978,2.2151779669464657,582.144733298867,2869.4985979521052,7.931799062620124
2026-03-31 11:18:14.841299+00:00,1150,1.5038021308385918,2.2667426143174714,582.2315496497217,2906.664136253051,7.862921168349563
2026-03-31 11:22:15.313738+00:00,1151,1.5016921000937744,2.247687656855206,581.184667289003,2893.6242129257826,7.869192586887892
2026-03-31 11:26:14.934182+00:00,1162,1.502928796699823,2.273527866058383,581.7980621430502,2911.1110610106925,7.824015895799964
2026-03-31 11:30:14.777275+00:00,1168,1.502957424129501,2.249163682759792,581.8122674522069,2894.6633761357552,7.833861364275624
2026-03-31 11:34:15.120725+00:00,1156,1.5025844780866429,2.258395672053722,581.6272288876464,2901.052194292367,7.809903931009775
2026-03-31 11:38:15.064165+00:00,1107,1.5014613502096954,2.169190864237766,581.0702750582149,2831.326857958631,7.914819649569124
2026-03-31 11:42:15.314338+00:00,1096,1.5033273112915522,2.2886765681334325,581.9958358365615,2920.666955473411,7.756368831305004
2026-03-31 11:46:16.074229+00:00,1090,1.5007783249127513,2.2714391121856643,580.7317789387935,2909.7531224367776,7.757706432459547
2026-03-31 11:50:14.670208+00:00,1082,1.5016416231317355,2.2755794116712433,581.1596422074209,2912.4352930955647,7.7371061710229565
2026-03-31 11:54:16.129205+00:00,1062,1.5017924393601274,2.276020865766414,581.2344153338937,2912.7190099253303,7.72217221405465
2026-03-31 11:58:14.888191+00:00,1063,1.5022665486835498,2.2345270015810486,581.469524985635,2884.142925520371,7.749242280749153
2026-03-31 12:02:15.467610+00:00,1072,1.5037677998636585,2.217721050657928,582.2145041695704,2871.471216974547,7.748797074925497
2026-03-31 12:06:15.004040+00:00,1051,1.5047438085674116,2.0444644370455496,582.6992558678544,2703.9411884476694,8.00255098758778
2026-03-31 12:10:14.870725+00:00,1040,1.50481977182322,2.2413355195337874,582.7369981770418,2889.0964193957707,7.686944158849969
2026-03-31 12:14:15.020183+00:00,1031,1.5037176770007799,2.0536363883259163,582.1896186799481,2714.496158406655,7.94896037874431
2026-03-31 12:18:15.219930+00:00,1040,1.5032748704978869,2.252722389582714,581.9698075300546,2897.148730164484,7.632778236227098
2026-03-31 12:22:14.799383+00:00,1051,1.4999403760153172,2.2725280973432342,580.3167249642363,2910.4623121925733,7.588077548392223
2026-03-31 12:26:15.223642+00:00,1074,1.5040973006333869,2.2689259219949314,582.3781195818991,2908.1062916950787,7.565910475750054
2026-03-31 12:30:14.525834+00:00,1074,1.5058927418823376,2.2157449885222436,583.2703164985634,2869.9396805888045,7.6052558192060955
2026-03-31 12:34:14.880864+00:00,1090,1.503278234166246,2.277421457711806,581.9714770145902,2913.616261648378,7.509612662793334
2026-03-31 12:38:15.781766+00:00,1108,1.5030123345527318,2.3066925804205876,581.8395155232333,2931.362132449438,7.454903833385511
2026-03-31 12:56:56.790904+00:00,1094,1.5035542369323245,2.204765633174344,582.1084783933924,2861.270821884279,7.463162567226787
